,predictions,name,GW,team,value,position,opponent_team
3135,2.23,Mohamed Naser El Sayed Elneny,9,Arsenal,44,MID,10
3136,2.23,Yves Bissouma,9,Brighton,45,MID,2
3137,2.18,Daniel Ceballos Fernández,9,Arsenal,49,MID,10
3138,2.15,John Lundstram,9,Sheffield Utd,52,MID,19
3139,2.15,Pierre-Emile Højbjerg,9,Spurs,49,MID,12
3140,2.13,Jake Livermore,9,West Brom,48,MID,13
3141,2.12,Allan Saint-Maximin,9,Newcastle,53,MID,5
3142,2.07,Ilkay Gündogan,9,Man City,54,MID,17
3143,2.05,André Filipe Tavares Gomes,9,Everton,55,MID,8
3144,2.05,Dwight McNeil,9,Burnley,58,MID,6
3145,2.05,Ashley Westwood,9,Burnley,54,MID,6
3146,2.03,Moussa Sissoko,9,Spurs,48,MID,12
3147,2.02,André-Frank Zambo Anguissa,9,Fulham,45,MID,7
3148,2.0,Grady Diangana,9,West Brom,55,MID,13
3149,1.98,Jordan Henderson,9,Liverpool,54,MID,9
3150,1.98,Leander Dendoncker,9,Wolves,49,MID,16
3151,1.96,Frederico Rodrigues de Paula Santos,9,Man Utd,53,MID,18
3152,1.91,Georginio Wijnaldum,9,Liverpool,53,MID,9
3153,1.9,Rodrigo Hernandez,9,Man City,54,MID,17
3154,1.89,Josh Brownhill,9,Burnley,50,MID,6
3155,1.83,Miguel Almirón,9,Newcastle,57,MID,5
3156,1.81,Jeff Hendrick,9,Newcastle,49,MID,5
3157,1.79,Adama Traoré,9,Wolves,63,MID,16
3158,1.78,Fabian Delph,9,Everton,49,MID,8
3159,1.76,Andriy Yarmolenko,9,West Ham,57,MID,15
3160,1.75,Erik Lamela,9,Spurs,58,MID,12
3161,1.75,Harrison Reed,9,Fulham,45,MID,7
3162,1.72,Bernardo Mota Veiga de Carvalho e Silva,9,Man City,74,MID,17
3163,1.68,Phil Foden,9,Man City,66,MID,17
3164,1.66,Lucas Rodrigues Moura da Silva,9,Spurs,68,MID,12
3165,1.64,Matheus Pereira,9,West Brom,59,MID,13
3166,1.62,Paul Pogba,9,Man Utd,78,MID,18
3167,1.58,Mason Greenwood,9,Man Utd,72,MID,18
3168,1.56,Leandro Trossard,9,Brighton,60,MID,2
3169,1.55,Ben Osborn,9,Sheffield Utd,49,MID,19
3170,1.51,Ayoze Pérez,9,Leicester,61,MID,11
3171,1.51,Solomon March,9,Brighton,50,MID,2
3172,1.49,Oliver Norwood,9,Sheffield Utd,47,MID,19
3173,1.48,Bertrand Traoré,9,Aston Villa,59,MID,3
3174,1.37,Granit Xhaka,9,Arsenal,53,MID,10
3175,1.31,Jamie Shackleton,9,Leeds,48,MID,1
3176,1.21,Daniel James,9,Man Utd,63,MID,18
3177,1.2,Ryan Fraser,9,Newcastle,57,MID,5
3178,1.19,Steven Bergwijn,9,Spurs,71,MID,12
3179,1.19,Mario Lemina,9,Fulham,45,MID,7
3180,1.18,Ruben Loftus-Cheek,9,Fulham,59,MID,7
3181,1.13,Pablo Hernández Domínguez,9,Leeds,58,MID,1
3182,1.12,João Filipe Iria Santos Moutinho,9,Wolves,53,MID,16
3183,1.09,Ivan Ricardo Neves Abreu Cavaleiro,9,Fulham,53,MID,7
3184,1.08,Curtis Jones,9,Liverpool,44,MID,9
3185,1.06,Kalvin Phillips,9,Leeds,49,MID,1
3186,1.06,Ian Carlo Poveda-Ocampo,9,Leeds,44,MID,1
3187,1.05,Thiago Alcántara do Nascimento,9,Liverpool,59,MID,9
3188,1.03,Jonjo Shelvey,9,Newcastle,53,MID,5
3189,1.03,Isaac Hayden,9,Newcastle,48,MID,5
3190,1.02,Johann Berg Gudmundsson,9,Burnley,54,MID,6
3191,0.98,Fabio Henrique Tavares,9,Liverpool,54,MID,9
3192,6.13,Harry Kane,9,Spurs,110,FWD,12
3193,5.18,Dominic Calvert-Lewin,9,Everton,77,FWD,8
3194,5.08,Jamie Vardy,9,Leicester,100,FWD,11
3195,4.8,Patrick Bamford,9,Leeds,60,FWD,1
3196,4.52,Tammy Abraham,9,Chelsea,72,FWD,14
3197,4.47,Ollie Watkins,9,Aston Villa,60,FWD,3
3198,4.37,Timo Werner,9,Chelsea,94,FWD,14
3199,4.23,Che Adams,9,Southampton,58,FWD,20
3200,3.58,Sébastien Haller,9,West Ham,61,FWD,15
3201,3.05,Callum Robinson,9,West Brom,55,FWD,13
3202,2.95,Danny Ings,9,Southampton,84,FWD,20
3203,2.95,Neal Maupay,9,Brighton,65,FWD,2
3204,2.94,Alexandre Lacazette,9,Arsenal,84,FWD,10
3205,2.89,Karlan Grant,9,West Brom,60,FWD,13
3206,2.84,Aleksandar Mitrović,9,Fulham,58,FWD,7
3207,2.84,Raúl Jiménez,9,Wolves,85,FWD,16
3208,2.75,Bobby Decordova-Reid,9,Fulham,53,FWD,7
3209,2.69,Callum Wilson,9,Newcastle,66,FWD,5
3210,2.36,David McGoldrick,9,Sheffield Utd,53,FWD,19
3211,2.28,Michy Batshuayi,9,Crystal Palace,58,FWD,4
3212,2.1,Roberto Firmino,9,Liverpool,92,FWD,9
3213,2.06,Rhian Brewster,9,Sheffield Utd,45,FWD,19
3214,1.95,Chris Wood,9,Burnley,63,FWD,6
3215,1.93,Richarlison de Andrade,9,Everton,78,FWD,8
3216,1.63,Kelechi Iheanacho,9,Leicester,57,FWD,11
3217,1.62,Edinson Cavani,9,Man Utd,80,FWD,18
3218,1.56,Ashley Barnes,9,Burnley,60,FWD,6
3219,1.55,Oliver McBurnie,9,Sheffield Utd,57,FWD,19
3220,1.55,Michail Antonio,9,West Ham,62,FWD,15
3221,1.09,Joelinton Cássio Apolinário de Lira,9,Newcastle,57,FWD,5
3222,1.05,Sergio Agüero,9,Man City,103,FWD,17
3223,0.99,Rodrigo Moreno,9,Leeds,58,FWD,1
3224,0.77,Jay Rodriguez,9,Burnley,58,FWD,6
3225,3.94,Emiliano Martínez,9,Aston Villa,48,GK,3
3226,3.56,Alex McCarthy,9,Southampton,45,GK,20
3227,3.54,Bernd Leno,9,Arsenal,50,GK,10
3228,3.51,Edouard Mendy,9,Chelsea,51,GK,14
3229,3.38,Lukasz Fabianski,9,West Ham,50,GK,15
3230,3.3,Vicente Guaita,9,Crystal Palace,50,GK,4
3231,3.22,Rui Pedro dos Santos Patrício,9,Wolves,55,GK,16
3232,3.15,Ederson Santana de Moraes,9,Man City,60,GK,17
3233,3.15,Kasper Schmeichel,9,Leicester,55,GK,11
3234,2.99,Jordan Pickford,9,Everton,50,GK,8
3235,2.98,Nick Pope,9,Burnley,54,GK,6
3236,2.97,Hugo Lloris,9,Spurs,55,GK,12
3237,2.82,Sam Johnstone,9,West Brom,45,GK,13
3238,2.76,David de Gea,9,Man Utd,54,GK,18
3239,2.75,Mathew Ryan,9,Brighton,45,GK,2
3240,2.68,Alisson Ramses Becker,9,Liverpool,59,GK,9
3241,2.63,Karl Darlow,9,Newcastle,50,GK,5
3242,2.55,Aaron Ramsdale,9,Sheffield Utd,49,GK,19
3243,2.43,Alphonse Areola,9,Fulham,45,GK,7
3244,2.27,Illan Meslier,9,Leeds,45,GK,1
3245,1.53,Robin Olsen,9,Everton,45,GK,8
3246,1.39,Kepa Arrizabalaga,9,Chelsea,48,GK,14
3247,0.89,Adrián San Miguel del Castillo,9,Liverpool,44,GK,9
3248,5.12,Benjamin Chilwell,9,Chelsea,59,DEF,14
3249,5.0,Reece James,9,Chelsea,50,DEF,14
3250,4.95,Vladimir Coufal,9,West Ham,45,DEF,15
3251,4.69,Scott Dann,9,Crystal Palace,44,DEF,4
3252,4.65,Thiago Thiago,9,Chelsea,55,DEF,14
3253,4.59,James Justin,9,Leicester,48,DEF,11
3254,4.41,Aaron Cresswell,9,West Ham,51,DEF,15
3255,4.13,Gabriel Magalhães,9,Arsenal,51,DEF,10
3256,4.13,Kyle Walker-Peters,9,Southampton,45,DEF,20
3257,4.04,Matt Doherty,9,Spurs,58,DEF,12
3258,3.95,Kieran Tierney,9,Arsenal,54,DEF,10
3259,3.87,Trent Alexander-Arnold,9,Liverpool,74,DEF,9
3260,3.79,Michael Keane,9,Everton,51,DEF,8
3261,3.79,Arthur Masuaku,9,West Ham,45,DEF,15
3262,3.76,Fabián Balbuena,9,West Ham,44,DEF,15
3263,3.74,Jan Bednarek,9,Southampton,45,DEF,20
3264,3.7,Wesley Fofana,9,Leicester,50,DEF,11
3265,3.68,Ezri Konsa Ngoyo,9,Aston Villa,47,DEF,3
3266,3.66,Nathaniel Clyne,9,Crystal Palace,45,DEF,4
3267,3.64,Christian Fuchs,9,Leicester,45,DEF,11
3268,3.61,Sergio Reguilón,9,Spurs,56,DEF,12
3269,3.59,Matthew Cash,9,Aston Villa,50,DEF,3
3270,3.56,Lucas Digne,9,Everton,61,DEF,8
3271,3.51,Harry Maguire,9,Man Utd,54,DEF,18
3272,3.49,Toby Alderweireld,9,Spurs,54,DEF,12
3273,3.43,Héctor Bellerín,9,Arsenal,51,DEF,10
3274,3.32,Angelo Ogbonna,9,West Ham,49,DEF,15
3275,3.28,Jonny Evans,9,Leicester,55,DEF,11
3276,3.16,Eric Dier,9,Spurs,49,DEF,12
3277,3.14,Tyrick Mitchell,9,Crystal Palace,42,DEF,4
3278,3.08,Jannik Vestergaard,9,Southampton,46,DEF,20
3279,3.0,Patrick van Aanholt,9,Crystal Palace,54,DEF,4
3280,2.98,Tyrone Mings,9,Aston Villa,52,DEF,3
3281,2.92,Darnell Furlong,9,West Brom,45,DEF,13
3282,2.86,Conor Townsend,9,West Brom,45,DEF,13
3283,2.85,Aaron Wan-Bissaka,9,Man Utd,54,DEF,18
3284,2.8,Oluwasemilogo Adesewo Ibidapo Ajayi,9,West Brom,48,DEF,13
3285,2.8,Adam Webster,9,Brighton,44,DEF,2
3286,2.8,Victor Lindelöf,9,Man Utd,49,DEF,18
3287,2.78,Luke Thomas,9,Leicester,43,DEF,11
3288,2.77,Dan Burn,9,Brighton,44,DEF,2
3289,2.74,Kurt Zouma,9,Chelsea,53,DEF,14
3290,2.72,Rob Holding,9,Arsenal,44,DEF,10
3291,2.69,Timothy Castagne,9,Leicester,57,DEF,11
3292,2.59,João Pedro Cavaco Cancelo,9,Man City,54,DEF,17
3293,2.57,Andrew Robertson,9,Liverpool,71,DEF,9
3294,2.54,Joël Veltman,9,Brighton,43,DEF,2
3295,2.51,Matt Targett,9,Aston Villa,45,DEF,3
3296,2.41,Yerry Mina,9,Everton,55,DEF,8
3297,2.34,Ben White,9,Brighton,45,DEF,2
3298,2.04,George Baldock,9,Sheffield Utd,53,DEF,19
3299,2.01,Jamaal Lascelles,9,Newcastle,44,DEF,5
3300,1.97,Niels Nkounkou,9,Everton,40,DEF,8
3301,1.95,Jonjoe Kenny,9,Everton,43,DEF,8
3302,1.94,Robin Koch,9,Leeds,45,DEF,1
3303,1.94,Ryan Bertrand,9,Southampton,50,DEF,20
3304,1.94,Fabian Schär,9,Newcastle,49,DEF,5
3305,1.91,Rúben Santos Gato Alves Dias,9,Man City,55,DEF,17
3306,1.9,John Egan,9,Sheffield Utd,49,DEF,19
3307,1.87,Tariq Lamptey,9,Brighton,47,DEF,2
3308,1.79,Chris Basham,9,Sheffield Utd,48,DEF,19
3309,1.76,Jamal Lewis,9,Newcastle,43,DEF,5
3310,1.75,Enda Stevens,9,Sheffield Utd,53,DEF,19
3311,1.73,Kyle Walker,9,Man City,61,DEF,17
3312,1.73,Luke Shaw,9,Man Utd,49,DEF,18
3313,1.71,Antonee Robinson,9,Fulham,44,DEF,7
3314,1.69,Conor Coady,9,Wolves,50,DEF,16
3315,1.68,Federico Fernández,9,Newcastle,49,DEF,5
3316,1.67,Charlie Taylor,9,Burnley,45,DEF,6
3317,1.65,Joseph Gomez,9,Liverpool,54,DEF,9
3318,1.62,Willy Boly,9,Wolves,55,DEF,16
3319,1.6,Joel Ward,9,Crystal Palace,44,DEF,4
3320,1.56,Gary Cahill,9,Crystal Palace,45,DEF,4
3321,1.55,Nélson Cabral Semedo,9,Wolves,55,DEF,16
3322,1.55,Aymeric Laporte,9,Man City,60,DEF,17
3323,1.54,Ezgjan Alioski,9,Leeds,44,DEF,1
3324,1.54,Luke Ayling,9,Leeds,45,DEF,1
3325,1.53,Rayan Ait Nouri,9,Wolves,50,DEF,16
3326,1.39,César Azpilicueta,9,Chelsea,59,DEF,14
3327,1.39,Ben Godfrey,9,Everton,50,DEF,8
3328,1.39,Max Lowe,9,Sheffield Utd,44,DEF,19
3329,1.39,Andreas Christensen,9,Chelsea,48,DEF,14
3330,1.38,Tosin Adarabioyo,9,Fulham,45,DEF,7
3331,1.37,James Tarkowski,9,Burnley,54,DEF,6
3332,1.37,Stuart Dallas,9,Leeds,45,DEF,1
3333,1.33,Branislav Ivanovic,9,West Brom,45,DEF,13
3334,1.31,David Luiz Moreira Marinho,9,Arsenal,55,DEF,10
3335,1.3,Max Kilman,9,Wolves,43,DEF,16
3336,1.3,Ola Aina,9,Fulham,45,DEF,7
3337,1.28,Joel Matip,9,Liverpool,54,DEF,9
3338,1.27,Liam Cooper,9,Leeds,44,DEF,1
3339,1.24,Serge Aurier,9,Spurs,52,DEF,12
3340,1.22,Davinson Sánchez,9,Spurs,54,DEF,12
3341,1.16,Ben Davies,9,Spurs,48,DEF,12
3342,1.15,Matthew Lowton,9,Burnley,44,DEF,6
3343,1.12,Lewis Dunk,9,Brighton,48,DEF,2
3344,1.09,Nathan Aké,9,Man City,55,DEF,17
3345,1.09,Ahmed El-Sayed Hegazy,9,West Brom,42,DEF,13
3346,1.03,Joachim Andersen,9,Fulham,45,DEF,7
3347,0.99,Pascal Struijk,9,Leeds,40,DEF,1
3348,0.98,Emil Krafth,9,Newcastle,44,DEF,5
3349,0.98,Jack Robinson,9,Sheffield Utd,44,DEF,19
3350,0.96,Ethan Ampadu,9,Sheffield Utd,44,DEF,19
3351,0.94,Kevin Long,9,Burnley,45,DEF,6
3352,0.92,Erik Pieters,9,Burnley,43,DEF,6
3353,0.91,Eric Garcia,9,Man City,48,DEF,17
3354,0.91,Romain Saïss,9,Wolves,53,DEF,16
3355,0.74,Tim Ream,9,Fulham,44,DEF,7
3356,8.03,Jack Grealish,9,Aston Villa,74,MID,3
3357,7.66,Wilfried Zaha,9,Crystal Palace,74,MID,4
3358,6.17,Heung-Min Son,9,Spurs,96,MID,12
3359,6.07,Mohamed Salah,9,Liverpool,124,MID,9
3360,5.44,Hakim Ziyech,9,Chelsea,80,MID,14
3361,5.31,James Ward-Prowse,9,Southampton,59,MID,20
3362,5.16,Ross Barkley,9,Aston Villa,60,MID,3
3363,4.87,James Rodríguez,9,Everton,79,MID,8
3364,4.85,Youri Tielemans,9,Leicester,64,MID,11
3365,4.72,Pierre-Emerick Aubameyang,9,Arsenal,117,MID,10
3366,4.64,Bruno Miguel Borges Fernandes,9,Man Utd,105,MID,18
3367,4.58,Kevin De Bruyne,9,Man City,115,MID,17
3368,4.5,Theo Walcott,9,Southampton,58,MID,20
3369,4.46,Mason Mount,9,Chelsea,68,MID,14
3370,4.45,Mahmoud Ahmed Ibrahim Hassan,9,Aston Villa,54,MID,3
3371,4.28,Andros Townsend,9,Crystal Palace,60,MID,4
3372,4.22,Harvey Barnes,9,Leicester,69,MID,11
3373,4.1,Pablo Fornals,9,West Ham,64,MID,15
3374,4.08,Marcus Rashford,9,Man Utd,96,MID,18
3375,3.98,Gylfi Sigurdsson,9,Everton,68,MID,8
3376,3.86,Jairo Riedewald,9,Crystal Palace,44,MID,4
3377,3.85,Abdoulaye Doucouré,9,Everton,53,MID,8
3378,3.82,Stuart Armstrong,9,Southampton,55,MID,20
3379,3.81,Bernard Anício Caldeira Duarte,9,Everton,58,MID,8
3380,3.7,Tomas Soucek,9,West Ham,49,MID,15
3381,3.57,Oriol Romeu Vidal,9,Southampton,45,MID,20
3382,3.57,Raheem Sterling,9,Man City,116,MID,17
3383,3.46,James Maddison,9,Leicester,70,MID,11
3384,3.45,Jarrod Bowen,9,West Ham,63,MID,15
3385,3.4,Adam Lallana,9,Brighton,62,MID,2
3386,3.4,Dennis Praet,9,Leicester,55,MID,11
3387,3.35,Sadio Mané,9,Liverpool,120,MID,9
3388,3.24,Pascal Groß,9,Brighton,58,MID,2
3389,3.23,N'Golo Kanté,9,Chelsea,49,MID,14
3390,3.22,Jack Harrison,9,Leeds,55,MID,1
3391,3.21,Willian Borges Da Silva,9,Arsenal,78,MID,10
3392,3.2,Daniel Castelo Podence,9,Wolves,55,MID,16
3393,3.19,Pedro Lomba Neto,9,Wolves,55,MID,16
3394,3.17,Diogo Jota,9,Liverpool,64,MID,9
3395,3.17,Kai Havertz,9,Chelsea,84,MID,14
3396,3.05,Jeffrey Schlupp,9,Crystal Palace,55,MID,4
3397,3.01,Bukayo Saka,9,Arsenal,53,MID,10
3398,3.0,Ferran Torres,9,Man City,69,MID,17
3399,2.94,Mateusz Klich,9,Leeds,56,MID,1
3400,2.87,John McGinn,9,Aston Villa,55,MID,3
3401,2.85,Tanguy Ndombele,9,Spurs,59,MID,12
3402,2.78,Rúben Diogo da Silva Neves,9,Wolves,53,MID,16
3403,2.76,Ademola Lookman,9,Fulham,50,MID,7
3404,2.73,Tom Cairney,9,Fulham,53,MID,7
3405,2.7,James McArthur,9,Crystal Palace,53,MID,4
3406,2.69,Filip Krovinovic,9,West Brom,50,MID,13
3407,2.69,Alex Iwobi,9,Everton,59,MID,8
3408,2.66,Conor Gallagher,9,West Brom,55,MID,13
3409,2.64,Sander Berge,9,Sheffield Utd,50,MID,19
3410,2.61,Hélder Wander Sousa de Azevedo e Costa,9,Leeds,57,MID,1
3411,2.6,Cheikhou Kouyaté,9,Crystal Palace,50,MID,4
3412,2.6,Declan Rice,9,West Ham,48,MID,15
3413,2.59,Juan Mata,9,Man Utd,59,MID,18
3414,2.57,Thomas Partey,9,Arsenal,50,MID,10
3415,2.56,Christian Pulisic,9,Chelsea,83,MID,14
3416,2.56,Allan Marques Loureiro,9,Everton,54,MID,8
3417,2.55,Marc Albrighton,9,Leicester,53,MID,11
3418,2.54,Sean Longstaff,9,Newcastle,48,MID,5
3419,2.51,Jorge Luiz Frello Filho,9,Chelsea,53,MID,14
3420,2.47,Douglas Luiz Soares de Paulo,9,Aston Villa,49,MID,3
3421,2.4,Nicolas Pépé,9,Arsenal,77,MID,10
3422,2.38,Nathan Redmond,9,Southampton,64,MID,20
3423,2.37,Riyad Mahrez,9,Man City,83,MID,17
3424,2.35,Nampalys Mendy,9,Leicester,45,MID,11
3425,2.3,Scott McTominay,9,Man Utd,49,MID,18
3426,2.3,Luka Milivojevic,9,Crystal Palace,57,MID,4
3427,2.26,Jacob Murphy,9,Newcastle,49,MID,5
3428,2.23,Mohamed Naser El Sayed Elneny,9,Arsenal,44,MID,10
3429,2.23,Yves Bissouma,9,Brighton,45,MID,2
3430,2.18,Daniel Ceballos Fernández,9,Arsenal,49,MID,10
3431,2.15,John Lundstram,9,Sheffield Utd,52,MID,19
3432,2.15,Pierre-Emile Højbjerg,9,Spurs,49,MID,12
3433,2.13,Jake Livermore,9,West Brom,48,MID,13
3434,2.12,Allan Saint-Maximin,9,Newcastle,53,MID,5
3435,2.07,Ilkay Gündogan,9,Man City,54,MID,17
3436,2.05,André Filipe Tavares Gomes,9,Everton,55,MID,8
3437,2.05,Dwight McNeil,9,Burnley,58,MID,6
3438,2.05,Ashley Westwood,9,Burnley,54,MID,6
3439,2.03,Moussa Sissoko,9,Spurs,48,MID,12
3440,2.02,André-Frank Zambo Anguissa,9,Fulham,45,MID,7
3441,2.0,Grady Diangana,9,West Brom,55,MID,13
3442,1.98,Jordan Henderson,9,Liverpool,54,MID,9
3443,1.98,Leander Dendoncker,9,Wolves,49,MID,16
3444,1.96,Frederico Rodrigues de Paula Santos,9,Man Utd,53,MID,18
3445,1.91,Georginio Wijnaldum,9,Liverpool,53,MID,9
3446,1.9,Rodrigo Hernandez,9,Man City,54,MID,17
3447,1.89,Josh Brownhill,9,Burnley,50,MID,6
3448,1.83,Miguel Almirón,9,Newcastle,57,MID,5
3449,1.81,Jeff Hendrick,9,Newcastle,49,MID,5
3450,1.79,Adama Traoré,9,Wolves,63,MID,16
3451,1.78,Fabian Delph,9,Everton,49,MID,8
3452,1.76,Andriy Yarmolenko,9,West Ham,57,MID,15
3453,1.75,Erik Lamela,9,Spurs,58,MID,12
3454,1.75,Harrison Reed,9,Fulham,45,MID,7
3455,1.72,Bernardo Mota Veiga de Carvalho e Silva,9,Man City,74,MID,17
3456,1.68,Phil Foden,9,Man City,66,MID,17
3457,1.66,Lucas Rodrigues Moura da Silva,9,Spurs,68,MID,12
3458,1.64,Matheus Pereira,9,West Brom,59,MID,13
3459,1.62,Paul Pogba,9,Man Utd,78,MID,18
3460,1.58,Mason Greenwood,9,Man Utd,72,MID,18
3461,1.56,Leandro Trossard,9,Brighton,60,MID,2
3462,1.55,Ben Osborn,9,Sheffield Utd,49,MID,19
3463,1.51,Ayoze Pérez,9,Leicester,61,MID,11
3464,1.51,Solomon March,9,Brighton,50,MID,2
3465,1.49,Oliver Norwood,9,Sheffield Utd,47,MID,19
3466,1.48,Bertrand Traoré,9,Aston Villa,59,MID,3
3467,1.37,Granit Xhaka,9,Arsenal,53,MID,10
3468,1.31,Jamie Shackleton,9,Leeds,48,MID,1
3469,1.21,Daniel James,9,Man Utd,63,MID,18
3470,1.2,Ryan Fraser,9,Newcastle,57,MID,5
3471,1.19,Steven Bergwijn,9,Spurs,71,MID,12
3472,1.19,Mario Lemina,9,Fulham,45,MID,7
3473,1.18,Ruben Loftus-Cheek,9,Fulham,59,MID,7
3474,1.13,Pablo Hernández Domínguez,9,Leeds,58,MID,1
3475,1.12,João Filipe Iria Santos Moutinho,9,Wolves,53,MID,16
3476,1.09,Ivan Ricardo Neves Abreu Cavaleiro,9,Fulham,53,MID,7
3477,1.08,Curtis Jones,9,Liverpool,44,MID,9
3478,1.06,Kalvin Phillips,9,Leeds,49,MID,1
3479,1.06,Ian Carlo Poveda-Ocampo,9,Leeds,44,MID,1
3480,1.05,Thiago Alcántara do Nascimento,9,Liverpool,59,MID,9
3481,1.03,Jonjo Shelvey,9,Newcastle,53,MID,5
3482,1.03,Isaac Hayden,9,Newcastle,48,MID,5
3483,1.02,Johann Berg Gudmundsson,9,Burnley,54,MID,6
3484,0.98,Fabio Henrique Tavares,9,Liverpool,54,MID,9
3485,6.13,Harry Kane,9,Spurs,110,FWD,12
3486,5.18,Dominic Calvert-Lewin,9,Everton,77,FWD,8
3487,5.08,Jamie Vardy,9,Leicester,100,FWD,11
3488,4.8,Patrick Bamford,9,Leeds,60,FWD,1
3489,4.52,Tammy Abraham,9,Chelsea,72,FWD,14
3490,4.47,Ollie Watkins,9,Aston Villa,60,FWD,3
3491,4.37,Timo Werner,9,Chelsea,94,FWD,14
3492,4.23,Che Adams,9,Southampton,58,FWD,20
3493,3.58,Sébastien Haller,9,West Ham,61,FWD,15
3494,3.05,Callum Robinson,9,West Brom,55,FWD,13
3495,2.95,Danny Ings,9,Southampton,84,FWD,20
3496,2.95,Neal Maupay,9,Brighton,65,FWD,2
3497,2.94,Alexandre Lacazette,9,Arsenal,84,FWD,10
3498,2.89,Karlan Grant,9,West Brom,60,FWD,13
3499,2.84,Aleksandar Mitrović,9,Fulham,58,FWD,7
3500,2.84,Raúl Jiménez,9,Wolves,85,FWD,16
3501,2.75,Bobby Decordova-Reid,9,Fulham,53,FWD,7
3502,2.69,Callum Wilson,9,Newcastle,66,FWD,5
3503,2.36,David McGoldrick,9,Sheffield Utd,53,FWD,19
3504,2.28,Michy Batshuayi,9,Crystal Palace,58,FWD,4
3505,2.1,Roberto Firmino,9,Liverpool,92,FWD,9
3506,2.06,Rhian Brewster,9,Sheffield Utd,45,FWD,19
3507,1.95,Chris Wood,9,Burnley,63,FWD,6
3508,1.93,Richarlison de Andrade,9,Everton,78,FWD,8
3509,1.63,Kelechi Iheanacho,9,Leicester,57,FWD,11
3510,1.62,Edinson Cavani,9,Man Utd,80,FWD,18
3511,1.56,Ashley Barnes,9,Burnley,60,FWD,6
3512,1.55,Oliver McBurnie,9,Sheffield Utd,57,FWD,19
3513,1.55,Michail Antonio,9,West Ham,62,FWD,15
3514,1.09,Joelinton Cássio Apolinário de Lira,9,Newcastle,57,FWD,5
3515,1.05,Sergio Agüero,9,Man City,103,FWD,17
3516,0.99,Rodrigo Moreno,9,Leeds,58,FWD,1
3517,0.77,Jay Rodriguez,9,Burnley,58,FWD,6
